video_id,signer_id,fps,resolution,gloss,num_frames,length_seconds
008460,011,25.0,1080,Hay (khen),54,2.16
009329,012,25.0,1080,Hay (khen),60,2.4
009330,012,25.0,1080,Hay (khen),59,2.36
011065,014,25.0,1080,Hay (khen),64,2.56
011066,014,25.0,1080,Hay (khen),56,2.24
011067,014,25.0,1080,Hay (khen),57,2.28
012160,015,25.0,1080,Hay (khen),55,2.2
012161,015,25.0,1080,Hay (khen),59,2.36
013104,016,25.0,1080,Hay (khen),62,2.48
013105,016,25.0,1080,Hay (khen),61,2.44
013932,018,25.0,1080,Hay (khen),54,2.16
013933,018,25.0,1080,Hay (khen),55,2.2
013934,018,25.0,1080,Hay (khen),52,2.08
015699,020,25.0,1080,Hay (khen),62,2.48
015700,020,25.0,1080,Hay (khen),59,2.36
017464,022,25.0,1080,Hay (khen),58,2.32
017465,022,25.0,1080,Hay (khen),61,2.44
018334,023,25.0,1080,Hay (khen),65,2.6
018335,023,25.0,1080,Hay (khen),64,2.56
019198,024,25.0,1080,Hay (khen),52,2.08
019199,024,25.0,1080,Hay (khen),49,1.96
020310,026,25.0,1080,Hay (khen),61,2.44
020311,026,25.0,1080,Hay (khen),70,2.8
020312,026,25.0,1080,Hay (khen),67,2.68
021095,024,25.0,1080,Hay (khen),67,2.68
021195,024,25.0,1080,Hay (khen),63,2.52
022863,026,25.0,1080,Hay (khen),62,2.48
022963,026,25.0,1080,Hay (khen),64,2.56
024447,028,25.0,1080,Hay (khen),67,2.68
024547,028,25.0,1080,Hay (khen),67,2.68
000591,001,25.0,1080,Xấu (người),71,2.84
000592,001,25.0,1080,Xấu (người),80,3.2
000593,001,25.0,1080,Xấu (người),69,2.76
002292,003,25.0,1080,Xấu (người),69,2.76
002293,003,25.0,1080,Xấu (người),65,2.6
003982,006,25.0,1080,Xấu (người),70,2.8
003983,006,25.0,1080,Xấu (người),67,2.68
005633,008,25.0,1080,Xấu (người),90,3.6
005634,008,25.0,1080,Xấu (người),79,3.16
007520,010,25.0,1080,Xấu (người),74,2.96
007521,010,25.0,1080,Xấu (người),78,3.12
008461,011,25.0,1080,Xấu (người),65,2.6
008462,011,25.0,1080,Xấu (người),69,2.76
009331,012,25.0,1080,Xấu (người),70,2.8
009332,012,25.0,1080,Xấu (người),78,3.12
010161,013,25.0,1080,Xấu (người),81,3.24
010162,013,25.0,1080,Xấu (người),80,3.2
011068,014,25.0,1080,Xấu (người),75,3.0
011069,014,25.0,1080,Xấu (người),78,3.12
013106,016,25.0,1080,Xấu (người),70,2.8
013107,016,25.0,1080,Xấu (người),66,2.64
013935,018,25.0,1080,Xấu (người),60,2.4
013936,018,25.0,1080,Xấu (người),66,2.64
014749,019,25.0,1080,Xấu (người),68,2.72
014750,019,25.0,1080,Xấu (người),74,2.96
015701,020,25.0,1080,Xấu (người),69,2.76
015702,020,25.0,1080,Xấu (người),62,2.48
016594,021,25.0,1080,Xấu (người),70,2.8
016595,021,25.0,1080,Xấu (người),79,3.16
017466,022,25.0,1080,Xấu (người),72,2.88
017467,022,25.0,1080,Xấu (người),66,2.64
019200,024,25.0,1080,Xấu (người),60,2.4
019201,024,25.0,1080,Xấu (người),57,2.28
021096,024,25.0,1080,Xấu (người),118,4.72
021196,024,25.0,1080,Xấu (người),54,2.16
021980,025,25.0,1080,Xấu (người),83,3.32
022080,025,25.0,1080,Xấu (người),78,3.12
023748,027,25.0,1080,Xấu (người),67,2.68
023848,027,25.0,1080,Xấu (người),98,3.92
000594,001,25.0,1080,Nặng,48,1.92
000595,001,25.0,1080,Nặng,60,2.4
001440,002,25.0,1080,Nặng,48,1.92
001441,002,25.0,1080,Nặng,49,1.96
003146,004,25.0,1080,Nặng,39,1.56
003147,004,25.0,1080,Nặng,66,2.64
004826,007,25.0,1080,Nặng,50,2.0
004827,007,25.0,1080,Nặng,64,2.56
005635,008,25.0,1080,Nặng,75,3.0
005636,008,25.0,1080,Nặng,75,3.0
006620,009,25.0,1080,Nặng,69,2.76
006621,009,25.0,1080,Nặng,68,2.72
006622,009,25.0,1080,Nặng,73,2.92
006623,009,25.0,1080,Nặng,63,2.52
008463,011,25.0,1080,Nặng,53,2.12
008464,011,25.0,1080,Nặng,48,1.92
008465,011,25.0,1080,Nặng,43,1.72
008466,011,25.0,1080,Nặng,47,1.88
008467,011,25.0,1080,Nặng,42,1.68
009333,012,25.0,1080,Nặng,53,2.12
009334,012,25.0,1080,Nặng,49,1.96
010163,013,25.0,1080,Nặng,75,3.0
010164,013,25.0,1080,Nặng,75,3.0
012164,015,25.0,1080,Nặng,55,2.2
012165,015,25.0,1080,Nặng,53,2.12
012166,015,25.0,1080,Nặng,75,3.0
012167,015,25.0,1080,Nặng,47,1.88
012168,015,25.0,1080,Nặng,75,3.0
013108,016,25.0,1080,Nặng,68,2.72
013109,016,25.0,1080,Nặng,56,2.24
013937,018,25.0,1080,Nặng,53,2.12
013938,018,25.0,1080,Nặng,45,1.8
014751,019,25.0,1080,Nặng,52,2.08
014752,019,25.0,1080,Nặng,56,2.24
015703,020,25.0,1080,Nặng,58,2.32
015704,020,25.0,1080,Nặng,55,2.2
015705,020,25.0,1080,Nặng,53,2.12
015706,020,25.0,1080,Nặng,49,1.96
017468,022,25.0,1080,Nặng,58,2.32
017469,022,25.0,1080,Nặng,57,2.28
020315,026,25.0,1080,Nặng,65,2.6
020316,026,25.0,1080,Nặng,53,2.12
020317,026,25.0,1080,Nặng,45,1.8
020318,026,25.0,1080,Nặng,45,1.8
021981,025,25.0,1080,Nặng,62,2.48
022081,025,25.0,1080,Nặng,65,2.6
022315,025,25.0,1080,Nặng,61,2.44
022357,025,25.0,1080,Nặng,67,2.68
022865,026,25.0,1080,Nặng,53,2.12
022965,026,25.0,1080,Nặng,51,2.04
023199,026,25.0,1080,Nặng,47,1.88
023241,026,25.0,1080,Nặng,53,2.12
024449,028,25.0,1080,Nặng,58,2.32
024549,028,25.0,1080,Nặng,51,2.04
002296,003,25.0,1080,Mềm,62,2.48
002297,003,25.0,1080,Mềm,52,2.08
003986,006,25.0,1080,Mềm,66,2.64
003987,006,25.0,1080,Mềm,70,2.8
004828,007,25.0,1080,Mềm,65,2.6
004829,007,25.0,1080,Mềm,58,2.32
005637,008,25.0,1080,Mềm,72,2.88
005638,008,25.0,1080,Mềm,60,2.4
006624,009,25.0,1080,Mềm,80,3.2
006625,009,25.0,1080,Mềm,76,3.04
007526,010,25.0,1080,Mềm,61,2.44
007527,010,25.0,1080,Mềm,60,2.4
008468,011,25.0,1080,Mềm,65,2.6
008469,011,25.0,1080,Mềm,60,2.4
009335,012,25.0,1080,Mềm,64,2.56
009336,012,25.0,1080,Mềm,60,2.4
010165,013,25.0,1080,Mềm,73,2.92
010166,013,25.0,1080,Mềm,70,2.8
010167,013,25.0,1080,Mềm,72,2.88
011074,014,25.0,1080,Mềm,73,2.92
011075,014,25.0,1080,Mềm,65,2.6
012169,015,25.0,1080,Mềm,64,2.56
012170,015,25.0,1080,Mềm,70,2.8
013110,016,25.0,1080,Mềm,74,2.96
013111,016,25.0,1080,Mềm,67,2.68
013939,018,25.0,1080,Mềm,57,2.28
013940,018,25.0,1080,Mềm,60,2.4
018340,023,25.0,1080,Mềm,84,3.36
018341,023,25.0,1080,Mềm,76,3.04
018342,023,25.0,1080,Mềm,69,2.76
019204,024,25.0,1080,Mềm,56,2.24
019205,024,25.0,1080,Mềm,54,2.16
019206,024,25.0,1080,Mềm,55,2.2
020319,026,25.0,1080,Mềm,74,2.96
020320,026,25.0,1080,Mềm,71,2.84
021098,024,25.0,1080,Mềm,62,2.48
021198,024,25.0,1080,Mềm,61,2.44
021982,025,25.0,1080,Mềm,68,2.72
022082,025,25.0,1080,Mềm,72,2.88
022866,026,25.0,1080,Mềm,68,2.72
022966,026,25.0,1080,Mềm,64,2.56
024450,028,25.0,1080,Mềm,64,2.56
024550,028,25.0,1080,Mềm,58,2.32
002298,003,25.0,1080,Yếu,73,2.92
002299,003,25.0,1080,Yếu,60,2.4
004830,007,25.0,1080,Yếu,56,2.24
004831,007,25.0,1080,Yếu,63,2.52
007528,010,25.0,1080,Yếu,64,2.56
007529,010,25.0,1080,Yếu,67,2.68
008470,011,25.0,1080,Yếu,63,2.52
008471,011,25.0,1080,Yếu,66,2.64
009337,012,25.0,1080,Yếu,67,2.68
009338,012,25.0,1080,Yếu,64,2.56
010168,013,25.0,1080,Yếu,77,3.08
010169,013,25.0,1080,Yếu,86,3.44
011076,014,25.0,1080,Yếu,71,2.84
011077,014,25.0,1080,Yếu,59,2.36
012171,015,25.0,1080,Yếu,71,2.84
012172,015,25.0,1080,Yếu,68,2.72
013112,016,25.0,1080,Yếu,75,3.0
013113,016,25.0,1080,Yếu,70,2.8
013941,018,25.0,1080,Yếu,64,2.56
013942,018,25.0,1080,Yếu,63,2.52
014755,019,25.0,1080,Yếu,65,2.6
014756,019,25.0,1080,Yếu,68,2.72
015709,020,25.0,1080,Yếu,71,2.84
015710,020,25.0,1080,Yếu,61,2.44
016602,021,25.0,1080,Yếu,76,3.04
016603,021,25.0,1080,Yếu,75,3.0
017472,022,25.0,1080,Yếu,64,2.56
017473,022,25.0,1080,Yếu,61,2.44
018343,023,25.0,1080,Yếu,70,2.8
018344,023,25.0,1080,Yếu,64,2.56
020321,026,25.0,1080,Yếu,87,3.48
020322,026,25.0,1080,Yếu,85,3.4
022867,026,25.0,1080,Yếu,68,2.72
022967,026,25.0,1080,Yếu,68,2.72
023751,027,25.0,1080,Yếu,66,2.64
023851,027,25.0,1080,Yếu,71,2.84
024451,028,25.0,1080,Yếu,68,2.72
024551,028,25.0,1080,Yếu,68,2.72
000600,001,25.0,1080,Nóng,69,2.76
000601,001,25.0,1080,Nóng,72,2.88
003152,004,25.0,1080,Nóng,80,3.2
003153,004,25.0,1080,Nóng,67,2.68
005641,008,25.0,1080,Nóng,72,2.88
005642,008,25.0,1080,Nóng,86,3.44
007530,010,25.0,1080,Nóng,60,2.4
007531,010,25.0,1080,Nóng,68,2.72
008472,011,25.0,1080,Nóng,70,2.8
008473,011,25.0,1080,Nóng,65,2.6
009339,012,25.0,1080,Nóng,63,2.52
009340,012,25.0,1080,Nóng,62,2.48
010170,013,25.0,1080,Nóng,82,3.28
010171,013,25.0,1080,Nóng,77,3.08
011078,014,25.0,1080,Nóng,77,3.08
011079,014,25.0,1080,Nóng,65,2.6
012173,015,25.0,1080,Nóng,65,2.6
012174,015,25.0,1080,Nóng,67,2.68
013114,016,25.0,1080,Nóng,76,3.04
013115,016,25.0,1080,Nóng,66,2.64
013943,018,25.0,1080,Nóng,61,2.44
013944,018,25.0,1080,Nóng,60,2.4
014757,019,25.0,1080,Nóng,65,2.6
014758,019,25.0,1080,Nóng,68,2.72
015711,020,25.0,1080,Nóng,82,3.28
015712,020,25.0,1080,Nóng,65,2.6
016604,021,25.0,1080,Nóng,74,2.96
016605,021,25.0,1080,Nóng,71,2.84
017474,022,25.0,1080,Nóng,60,2.4
017475,022,25.0,1080,Nóng,60,2.4
019209,024,25.0,1080,Nóng,55,2.2
019210,024,25.0,1080,Nóng,59,2.36
020323,026,25.0,1080,Nóng,81,3.24
020324,026,25.0,1080,Nóng,83,3.32
021100,024,25.0,1080,Nóng,66,2.64
021200,024,25.0,1080,Nóng,57,2.28
021984,025,25.0,1080,Nóng,70,2.8
022084,025,25.0,1080,Nóng,77,3.08
022868,026,25.0,1080,Nóng,70,2.8
022968,026,25.0,1080,Nóng,61,2.44
000602,001,25.0,1080,Mới,58,2.32
000603,001,25.0,1080,Mới,66,2.64
000604,001,25.0,1080,Mới,59,2.36
001449,002,25.0,1080,Mới,54,2.16
001450,002,25.0,1080,Mới,56,2.24
002302,003,25.0,1080,Mới,52,2.08
002303,003,25.0,1080,Mới,56,2.24
003154,004,25.0,1080,Mới,73,2.92
003155,004,25.0,1080,Mới,50,2.0
003992,006,25.0,1080,Mới,67,2.68
003993,006,25.0,1080,Mới,65,2.6
006630,009,25.0,1080,Mới,70,2.8
006631,009,25.0,1080,Mới,67,2.68
007532,010,25.0,1080,Mới,57,2.28
007533,010,25.0,1080,Mới,56,2.24
008474,011,25.0,1080,Mới,58,2.32
008475,011,25.0,1080,Mới,55,2.2
010172,013,25.0,1080,Mới,67,2.68
010173,013,25.0,1080,Mới,60,2.4
011080,014,25.0,1080,Mới,57,2.28
011081,014,25.0,1080,Mới,58,2.32
012175,015,25.0,1080,Mới,62,2.48
012176,015,25.0,1080,Mới,64,2.56
014759,019,25.0,1080,Mới,60,2.4
014760,019,25.0,1080,Mới,55,2.2
015713,020,25.0,1080,Mới,50,2.0
015714,020,25.0,1080,Mới,49,1.96
016606,021,25.0,1080,Mới,62,2.48
016607,021,25.0,1080,Mới,68,2.72
017476,022,25.0,1080,Mới,54,2.16
017477,022,25.0,1080,Mới,55,2.2
021985,025,25.0,1080,Mới,50,2.0
022085,025,25.0,1080,Mới,66,2.64
023753,027,25.0,1080,Mới,68,2.72
023853,027,25.0,1080,Mới,54,2.16
024453,028,25.0,1080,Mới,61,2.44
024553,028,25.0,1080,Mới,56,2.24
000605,001,25.0,1080,Nghèo,65,2.6
000606,001,25.0,1080,Nghèo,62,2.48
002304,003,25.0,1080,Nghèo,79,3.16
002305,003,25.0,1080,Nghèo,63,2.52
003156,004,25.0,1080,Nghèo,86,3.44
003157,004,25.0,1080,Nghèo,65,2.6
003994,006,25.0,1080,Nghèo,72,2.88
003995,006,25.0,1080,Nghèo,72,2.88
005645,008,25.0,1080,Nghèo,77,3.08
005646,008,25.0,1080,Nghèo,70,2.8
006632,009,25.0,1080,Nghèo,81,3.24
006633,009,25.0,1080,Nghèo,86,3.44
007534,010,25.0,1080,Nghèo,58,2.32
007535,010,25.0,1080,Nghèo,55,2.2
008476,011,25.0,1080,Nghèo,64,2.56
008477,011,25.0,1080,Nghèo,59,2.36
009343,012,25.0,1080,Nghèo,65,2.6
009344,012,25.0,1080,Nghèo,63,2.52
010174,013,25.0,1080,Nghèo,78,3.12
010175,013,25.0,1080,Nghèo,81,3.24
012177,015,25.0,1080,Nghèo,88,3.52
012178,015,25.0,1080,Nghèo,74,2.96
013118,016,25.0,1080,Nghèo,75,3.0
013119,016,25.0,1080,Nghèo,76,3.04
013120,016,25.0,1080,Nghèo,76,3.04
013947,018,25.0,1080,Nghèo,61,2.44
013948,018,25.0,1080,Nghèo,60,2.4
017478,022,25.0,1080,Nghèo,62,2.48
017479,022,25.0,1080,Nghèo,61,2.44
018349,023,25.0,1080,Nghèo,65,2.6
018350,023,25.0,1080,Nghèo,66,2.64
019213,024,25.0,1080,Nghèo,59,2.36
019214,024,25.0,1080,Nghèo,50,2.0
021102,024,25.0,1080,Nghèo,73,2.92
021202,024,25.0,1080,Nghèo,63,2.52
021986,025,25.0,1080,Nghèo,78,3.12
022086,025,25.0,1080,Nghèo,76,3.04
024454,028,25.0,1080,Nghèo,65,2.6
024554,028,25.0,1080,Nghèo,73,2.92
000607,001,25.0,1080,Trễ,46,1.84
000608,001,25.0,1080,Trễ,49,1.96
002306,003,25.0,1080,Trễ,56,2.24
002307,003,25.0,1080,Trễ,55,2.2
003158,004,25.0,1080,Trễ,66,2.64
003159,004,25.0,1080,Trễ,60,2.4
003996,006,25.0,1080,Trễ,57,2.28
003997,006,25.0,1080,Trễ,52,2.08
005647,008,25.0,1080,Trễ,63,2.52
005648,008,25.0,1080,Trễ,55,2.2
006634,009,25.0,1080,Trễ,73,2.92
006635,009,25.0,1080,Trễ,74,2.96
006636,009,25.0,1080,Trễ,71,2.84
006637,009,25.0,1080,Trễ,69,2.76
007536,010,25.0,1080,Trễ,56,2.24
007537,010,25.0,1080,Trễ,62,2.48
011084,014,25.0,1080,Trễ,59,2.36
011085,014,25.0,1080,Trễ,48,1.92
013949,018,25.0,1080,Trễ,58,2.32
013950,018,25.0,1080,Trễ,59,2.36
014764,019,25.0,1080,Trễ,61,2.44
014765,019,25.0,1080,Trễ,61,2.44
015717,020,25.0,1080,Trễ,55,2.2
015718,020,25.0,1080,Trễ,47,1.88
017480,022,25.0,1080,Trễ,61,2.44
017481,022,25.0,1080,Trễ,65,2.6
018351,023,25.0,1080,Trễ,57,2.28
018352,023,25.0,1080,Trễ,49,1.96
019215,024,25.0,1080,Trễ,57,2.28
019216,024,25.0,1080,Trễ,50,2.0
020329,026,25.0,1080,Trễ,65,2.6
020330,026,25.0,1080,Trễ,72,2.88
021103,024,25.0,1080,Trễ,53,2.12
021203,024,25.0,1080,Trễ,51,2.04
021987,025,25.0,1080,Trễ,56,2.24
022087,025,25.0,1080,Trễ,65,2.6
022871,026,25.0,1080,Trễ,60,2.4
022971,026,25.0,1080,Trễ,55,2.2
023755,027,25.0,1080,Trễ,67,2.68
023855,027,25.0,1080,Trễ,51,2.04
024455,028,25.0,1080,Trễ,63,2.52
024555,028,25.0,1080,Trễ,58,2.32
000609,001,25.0,1080,Tham ăn,55,2.2
000610,001,25.0,1080,Tham ăn,52,2.08
001457,002,25.0,1080,Tham ăn,54,2.16
001458,002,25.0,1080,Tham ăn,50,2.0
003998,006,25.0,1080,Tham ăn,65,2.6
003999,006,25.0,1080,Tham ăn,65,2.6
004840,007,25.0,1080,Tham ăn,51,2.04
004841,007,25.0,1080,Tham ăn,52,2.08
005649,008,25.0,1080,Tham ăn,70,2.8
005650,008,25.0,1080,Tham ăn,65,2.6
006638,009,25.0,1080,Tham ăn,65,2.6
006639,009,25.0,1080,Tham ăn,72,2.88
006640,009,25.0,1080,Tham ăn,62,2.48
006641,009,25.0,1080,Tham ăn,64,2.56
008480,011,25.0,1080,Tham ăn,70,2.8
008481,011,25.0,1080,Tham ăn,55,2.2
008482,011,25.0,1080,Tham ăn,60,2.4
009347,012,25.0,1080,Tham ăn,62,2.48
009348,012,25.0,1080,Tham ăn,58,2.32
010178,013,25.0,1080,Tham ăn,63,2.52
010179,013,25.0,1080,Tham ăn,65,2.6
011086,014,25.0,1080,Tham ăn,62,2.48
011087,014,25.0,1080,Tham ăn,60,2.4
012183,015,25.0,1080,Tham ăn,61,2.44
012184,015,25.0,1080,Tham ăn,61,2.44
012185,015,25.0,1080,Tham ăn,60,2.4
012186,015,25.0,1080,Tham ăn,55,2.2
012187,015,25.0,1080,Tham ăn,61,2.44
013123,016,25.0,1080,Tham ăn,72,2.88
013124,016,25.0,1080,Tham ăn,63,2.52
013951,018,25.0,1080,Tham ăn,56,2.24
013952,018,25.0,1080,Tham ăn,57,2.28
017482,022,25.0,1080,Tham ăn,60,2.4
017483,022,25.0,1080,Tham ăn,70,2.8
019217,024,25.0,1080,Tham ăn,58,2.32
019218,024,25.0,1080,Tham ăn,50,2.0
020331,026,25.0,1080,Tham ăn,66,2.64
020332,026,25.0,1080,Tham ăn,62,2.48
021104,024,25.0,1080,Tham ăn,51,2.04
021204,024,25.0,1080,Tham ăn,49,1.96
021988,025,25.0,1080,Tham ăn,63,2.52
022088,025,25.0,1080,Tham ăn,59,2.36
022872,026,25.0,1080,Tham ăn,56,2.24
022972,026,25.0,1080,Tham ăn,50,2.0
023756,027,25.0,1080,Tham ăn,64,2.56
023856,027,25.0,1080,Tham ăn,56,2.24
000611,001,25.0,1080,Dở,60,2.4
000612,001,25.0,1080,Dở,60,2.4
001459,002,25.0,1080,Dở,58,2.32
001460,002,25.0,1080,Dở,51,2.04
004000,006,25.0,1080,Dở,58,2.32
004001,006,25.0,1080,Dở,58,2.32
004842,007,25.0,1080,Dở,60,2.4
004843,007,25.0,1080,Dở,55,2.2
005651,008,25.0,1080,Dở,64,2.56
005652,008,25.0,1080,Dở,61,2.44
008483,011,25.0,1080,Dở,63,2.52
008484,011,25.0,1080,Dở,62,2.48
009349,012,25.0,1080,Dở,56,2.24
009350,012,25.0,1080,Dở,59,2.36
010180,013,25.0,1080,Dở,70,2.8
010181,013,25.0,1080,Dở,65,2.6
011088,014,25.0,1080,Dở,62,2.48
011089,014,25.0,1080,Dở,52,2.08
013125,016,25.0,1080,Dở,68,2.72
013126,016,25.0,1080,Dở,66,2.64
013953,018,25.0,1080,Dở,60,2.4
013954,018,25.0,1080,Dở,56,2.24
015721,020,25.0,1080,Dở,58,2.32
015722,020,25.0,1080,Dở,55,2.2
016614,021,25.0,1080,Dở,71,2.84
016615,021,25.0,1080,Dở,70,2.8
017484,022,25.0,1080,Dở,61,2.44
017485,022,25.0,1080,Dở,65,2.6
018355,023,25.0,1080,Dở,65,2.6
018356,023,25.0,1080,Dở,62,2.48
019219,024,25.0,1080,Dở,48,1.92
019220,024,25.0,1080,Dở,43,1.72
020333,026,25.0,1080,Dở,68,2.72
020334,026,25.0,1080,Dở,67,2.68
021105,024,25.0,1080,Dở,63,2.52
021205,024,25.0,1080,Dở,61,2.44
021989,025,25.0,1080,Dở,64,2.56
022089,025,25.0,1080,Dở,64,2.56
022873,026,25.0,1080,Dở,59,2.36
022973,026,25.0,1080,Dở,57,2.28
000613,001,25.0,1080,Đẹp (người),67,2.68
000614,001,25.0,1080,Đẹp (người),60,2.4
002312,003,25.0,1080,Đẹp (người),65,2.6
002313,003,25.0,1080,Đẹp (người),58,2.32
003164,004,25.0,1080,Đẹp (người),79,3.16
003165,004,25.0,1080,Đẹp (người),67,2.68
004844,007,25.0,1080,Đẹp (người),76,3.04
004845,007,25.0,1080,Đẹp (người),75,3.0
005653,008,25.0,1080,Đẹp (người),92,3.68
005654,008,25.0,1080,Đẹp (người),79,3.16
005655,008,25.0,1080,Đẹp (người),80,3.2
007542,010,25.0,1080,Đẹp (người),64,2.56
007543,010,25.0,1080,Đẹp (người),84,3.36
007544,010,25.0,1080,Đẹp (người),98,3.92
009351,012,25.0,1080,Đẹp (người),72,2.88
009352,012,25.0,1080,Đẹp (người),73,2.92
010182,013,25.0,1080,Đẹp (người),83,3.32
010183,013,25.0,1080,Đẹp (người),67,2.68
011090,014,25.0,1080,Đẹp (người),78,3.12
011091,014,25.0,1080,Đẹp (người),73,2.92
012192,015,25.0,1080,Đẹp (người),67,2.68
012193,015,25.0,1080,Đẹp (người),75,3.0
012194,015,25.0,1080,Đẹp (người),64,2.56
012195,015,25.0,1080,Đẹp (người),65,2.6
013955,018,25.0,1080,Đẹp (người),60,2.4
013956,018,25.0,1080,Đẹp (người),63,2.52
015723,020,25.0,1080,Đẹp (người),71,2.84
015724,020,25.0,1080,Đẹp (người),65,2.6
016616,021,25.0,1080,Đẹp (người),79,3.16
016617,021,25.0,1080,Đẹp (người),79,3.16
019221,024,25.0,1080,Đẹp (người),66,2.64
019222,024,25.0,1080,Đẹp (người),60,2.4
020335,026,25.0,1080,Đẹp (người),85,3.4
020336,026,25.0,1080,Đẹp (người),82,3.28
021106,024,25.0,1080,Đẹp (người),78,3.12
021206,024,25.0,1080,Đẹp (người),73,2.92
021990,025,25.0,1080,Đẹp (người),84,3.36
022090,025,25.0,1080,Đẹp (người),81,3.24
022874,026,25.0,1080,Đẹp (người),88,3.52
022974,026,25.0,1080,Đẹp (người),82,3.28
023758,027,25.0,1080,Đẹp (người),65,2.6
023858,027,25.0,1080,Đẹp (người),67,2.68
024458,028,25.0,1080,Đẹp (người),77,3.08
024558,028,25.0,1080,Đẹp (người),75,3.0
000615,001,25.0,1080,Nhẹ,65,2.6
000616,001,25.0,1080,Nhẹ,65,2.6
000617,001,25.0,1080,Nhẹ,65,2.6
003166,004,25.0,1080,Nhẹ,68,2.72
003167,004,25.0,1080,Nhẹ,63,2.52
004004,006,25.0,1080,Nhẹ,69,2.76
004005,006,25.0,1080,Nhẹ,65,2.6
004846,007,25.0,1080,Nhẹ,40,1.6
004847,007,25.0,1080,Nhẹ,75,3.0
005656,008,25.0,1080,Nhẹ,61,2.44
005657,008,25.0,1080,Nhẹ,60,2.4
006650,009,25.0,1080,Nhẹ,90,3.6
006651,009,25.0,1080,Nhẹ,83,3.32
006652,009,25.0,1080,Nhẹ,66,2.64
006653,009,25.0,1080,Nhẹ,74,2.96
006654,009,25.0,1080,Nhẹ,66,2.64
006655,009,25.0,1080,Nhẹ,58,2.32
009353,012,25.0,1080,Nhẹ,60,2.4
009354,012,25.0,1080,Nhẹ,60,2.4
010184,013,25.0,1080,Nhẹ,68,2.72
010185,013,25.0,1080,Nhẹ,61,2.44
013129,016,25.0,1080,Nhẹ,82,3.28
013130,016,25.0,1080,Nhẹ,71,2.84
013957,018,25.0,1080,Nhẹ,54,2.16
013958,018,25.0,1080,Nhẹ,55,2.2
014772,019,25.0,1080,Nhẹ,66,2.64
014773,019,25.0,1080,Nhẹ,60,2.4
015725,020,25.0,1080,Nhẹ,65,2.6
015726,020,25.0,1080,Nhẹ,59,2.36
015727,020,25.0,1080,Nhẹ,59,2.36
015728,020,25.0,1080,Nhẹ,52,2.08
016618,021,25.0,1080,Nhẹ,79,3.16
016619,021,25.0,1080,Nhẹ,77,3.08
017488,022,25.0,1080,Nhẹ,60,2.4
017489,022,25.0,1080,Nhẹ,66,2.64
017490,022,25.0,1080,Nhẹ,70,2.8
017491,022,25.0,1080,Nhẹ,65,2.6
018359,023,25.0,1080,Nhẹ,55,2.2
018360,023,25.0,1080,Nhẹ,87,3.48
019223,024,25.0,1080,Nhẹ,55,2.2
019224,024,25.0,1080,Nhẹ,48,1.92
020337,026,25.0,1080,Nhẹ,72,2.88
020338,026,25.0,1080,Nhẹ,67,2.68
020339,026,25.0,1080,Nhẹ,52,2.08
020340,026,25.0,1080,Nhẹ,47,1.88
021107,024,25.0,1080,Nhẹ,74,2.96
021207,024,25.0,1080,Nhẹ,65,2.6
021434,024,25.0,1080,Nhẹ,67,2.68
021476,024,25.0,1080,Nhẹ,59,2.36
022875,026,25.0,1080,Nhẹ,53,2.12
022975,026,25.0,1080,Nhẹ,56,2.24
023202,026,25.0,1080,Nhẹ,59,2.36
023244,026,25.0,1080,Nhẹ,63,2.52
023759,027,25.0,1080,Nhẹ,73,2.92
023859,027,25.0,1080,Nhẹ,53,2.12
000618,001,25.0,1080,Cứng,68,2.72
000619,001,25.0,1080,Cứng,69,2.76
001465,002,25.0,1080,Cứng,55,2.2
001466,002,25.0,1080,Cứng,49,1.96
002315,003,25.0,1080,Cứng,58,2.32
002316,003,25.0,1080,Cứng,68,2.72
003168,004,25.0,1080,Cứng,60,2.4
003169,004,25.0,1080,Cứng,55,2.2
004006,006,25.0,1080,Cứng,67,2.68
004007,006,25.0,1080,Cứng,67,2.68
005658,008,25.0,1080,Cứng,73,2.92
005659,008,25.0,1080,Cứng,70,2.8
006656,009,25.0,1080,Cứng,70,2.8
006657,009,25.0,1080,Cứng,75,3.0
006658,009,25.0,1080,Cứng,72,2.88
006659,009,25.0,1080,Cứng,66,2.64
008493,011,25.0,1080,Cứng,59,2.36
008494,011,25.0,1080,Cứng,65,2.6
009355,012,25.0,1080,Cứng,60,2.4
009356,012,25.0,1080,Cứng,58,2.32
011097,014,25.0,1080,Cứng,60,2.4
011098,014,25.0,1080,Cứng,63,2.52
012203,015,25.0,1080,Cứng,62,2.48
012204,015,25.0,1080,Cứng,68,2.72
012205,015,25.0,1080,Cứng,55,2.2
012206,015,25.0,1080,Cứng,55,2.2
013131,016,25.0,1080,Cứng,71,2.84
013132,016,25.0,1080,Cứng,61,2.44
013959,018,25.0,1080,Cứng,56,2.24
013960,018,25.0,1080,Cứng,60,2.4
015729,020,25.0,1080,Cứng,63,2.52
015730,020,25.0,1080,Cứng,58,2.32
016620,021,25.0,1080,Cứng,75,3.0
016621,021,25.0,1080,Cứng,60,2.4
017492,022,25.0,1080,Cứng,61,2.44
017493,022,25.0,1080,Cứng,66,2.64
019225,024,25.0,1080,Cứng,61,2.44
019226,024,25.0,1080,Cứng,65,2.6
020341,026,25.0,1080,Cứng,75,3.0
020342,026,25.0,1080,Cứng,70,2.8
021108,024,25.0,1080,Cứng,59,2.36
